Fecha,Producto,Metodo de pago,Tipo de Cliente,Region,Metodo de Envio,Estado del Pedido,Marca,Precio Total (ARS),Cantidad de Productos,Descuento Aplicado (%),Cantidad de Pedidos,Monto Pagado (ARS),Tiempo de Envio,Valor del Envio (ARS)
14/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,Mendoza,Envio Express,Enviado,Samsung,407660,2,11,7,5047464,1,1045
14/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Neuquen,Envio Express,Pendiente,Motorola,961760,4,12,5,18497204,6,1069
14/12/2024,Laptop,Pago Contra Entrega,Recurrente,Misiones,Envio Estandar,Enviado,Apple,405170,1,15,17,6101581,1,7362
14/12/2024,Tablet,PayPal,Nuevo,CABA,Recogida en Tienda,Entregado,Xiaomi,783027,1,12,12,8548161,1,6033
14/12/2024,Tablet,Pago Contra Entrega,Recurrente,San Juan,Recogida en Tienda,Cancelado,Xiaomi,106044,3,1,17,4998291,3,6257
14/12/2024,Auriculares,PayPal,Recurrente,Buenos Aires,Recogida en Tienda,Cancelado,Xiaomi,835514,1,1,13,10708621,4,2707
14/12/2024,Laptop,Mercado Pago,Nuevo,Corrientes,Envio Express,Pendiente,Lenovo,103987,4,13,18,6644168,1,1440
14/12/2024,Auriculares,Mercado Pago,Recurrente,Catamarca,Recogida en Tienda,Enviado,Huawei,843010,2,1,18,28156742,2,7184
14/12/2024,Tablet,PayPal,Nuevo,CABA,Envio Estandar,Entregado,Lenovo,417540,1,12,10,4084392,6,9692
14/12/2024,Laptop,Pago Contra Entrega,Recurrente,Santa Fe,Envio Estandar,Entregado,Xiaomi,482236,4,14,2,3462561,4,6804
14/12/2024,Reloj Inteligente,Mercado Pago,Nuevo,Santa Cruz,Recogida en Tienda,Pendiente,LG,266553,3,1,17,12956120,2,9196
14/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Salta,Recogida en Tienda,Enviado,Xiaomi,129240,3,5,18,6045937,1,7862
14/12/2024,Smartphone,Tarjeta de Credito,Nuevo,CABA,Recogida en Tienda,Entregado,Samsung,269141,4,5,8,8280137,5,8172
14/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Santa Cruz,Envio Estandar,Enviado,Samsung,468670,2,2,18,14673831,6,5287
14/12/2024,Camara Digital,Mercado Pago,Nuevo,Tierra del Fuego,Envio Estandar,Enviado,Sony,206129,3,9,18,9566911,6,8321
14/12/2024,Auriculares,PayPal,Nuevo,Formosa,Recogida en Tienda,Pendiente,Samsung,507557,2,8,19,17838752,5,3050
14/12/2024,Camara Digital,PayPal,Nuevo,Buenos Aires,Envio Estandar,Entregado,Apple,553513,2,1,4,4226975,3,4095
14/12/2024,Laptop,Pago Contra Entrega,Recurrente,Buenos Aires,Recogida en Tienda,Enviado,Huawei,886015,2,12,6,9886210,5,9118
14/12/2024,Reloj Inteligente,PayPal,Nuevo,San Luis,Envio Express,Pendiente,Apple,223138,3,13,10,6054114,3,5380
14/12/2024,Reloj Inteligente,Pago Contra Entrega,Nuevo,Tierra del Fuego,Recogida en Tienda,Entregado,Huawei,688303,1,14,9,5850511,5,1024
14/12/2024,Smartphone,Pago Contra Entrega,Nuevo,Tierra del Fuego,Envio Estandar,Cancelado,Apple,980561,4,14,19,72287383,2,5245
14/12/2024,Reloj Inteligente,PayPal,Nuevo,La Rioja,Envio Express,Entregado,LG,569714,4,1,7,15329632,2,1151
14/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Santa Fe,Recogida en Tienda,Entregado,Apple,270059,4,5,9,9556399,1,5564
14/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Tierra del Fuego,Envio Estandar,Enviado,Samsung,788621,2,5,6,8429615,6,3573
14/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,CABA,Envio Estandar,Entregado,LG,737803,3,3,8,16383506,2,9480
14/12/2024,Laptop,PayPal,Recurrente,Tucuman,Envio Estandar,Entregado,Xiaomi,907676,1,11,15,12088282,6,4152
14/12/2024,Tablet,Mercado Pago,Recurrente,La Rioja,Envio Estandar,Cancelado,Xiaomi,669227,1,10,16,10491483,5,6168
14/12/2024,Tablet,Pago Contra Entrega,Recurrente,Tucuman,Envio Estandar,Cancelado,Samsung,810854,3,11,7,16013450,1,4865
15/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Neuquen,Recogida en Tienda,Pendiente,Samsung,885581,3,3,16,39129789,2,7729
15/12/2024,Reloj Inteligente,Tarjeta de Credito,Nuevo,Mendoza,Recogida en Tienda,Entregado,Lenovo,607561,2,9,11,11654601,6,8875
15/12/2024,Auriculares,Mercado Pago,Recurrente,Santa Fe,Envio Express,Pendiente,Huawei,596662,2,6,3,3286924,1,5296
15/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Santa Fe,Envio Estandar,Enviado,Apple,197114,1,6,10,1936414,3,7094
15/12/2024,Auriculares,Tarjeta de Credito,Nuevo,Neuquen,Recogida en Tienda,Enviado,Lenovo,247636,3,8,17,11798390,2,4510
15/12/2024,Reloj Inteligente,PayPal,Recurrente,Tucuman,Envio Express,Cancelado,Xiaomi,992484,4,10,18,65774947,4,2756
15/12/2024,Auriculares,Pago Contra Entrega,Recurrente,CABA,Envio Express,Entregado,LG,841563,3,9,9,19942560,5,2878
15/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Santa Fe,Envio Estandar,Enviado,Lenovo,409306,3,5,11,12249992,3,3447
15/12/2024,Accesorios,Pago Contra Entrega,Nuevo,CABA,Envio Express,Cancelado,Huawei,265483,1,3,5,1221994,1,3926
15/12/2024,Reloj Inteligente,Tarjeta de Credito,Nuevo,Tucuman,Recogida en Tienda,Pendiente,Huawei,365349,4,10,8,11383902,6,5750
15/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Tucuman,Envio Express,Enviado,Xiaomi,294788,3,9,2,1625767,5,9932
15/12/2024,Camara Digital,Pago Contra Entrega,Nuevo,Tucuman,Recogida en Tienda,Enviado,Lenovo,152291,4,13,9,5318931,3,8349
15/12/2024,Camara Digital,PayPal,Recurrente,CABA,Recogida en Tienda,Pendiente,Huawei,714842,4,8,19,50766823,5,8657
15/12/2024,Accesorios,Transferencia Bancaria,Recurrente,Santa Fe,Recogida en Tienda,Enviado,Xiaomi,116040,2,14,11,2480140,2,3295
15/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Cordoba,Envio Express,Entregado,LG,818495,1,5,12,9639510,4,5321
15/12/2024,Accesorios,Mercado Pago,Nuevo,Tucuman,Recogida en Tienda,Pendiente,Huawei,876877,3,11,3,7012131,2,8359
15/12/2024,Laptop,Pago Contra Entrega,Nuevo,Mendoza,Envio Estandar,Pendiente,LG,629703,4,8,11,25289581,1,2752
15/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Mendoza,Recogida en Tienda,Entregado,Lenovo,185920,2,4,17,5573901,2,6775
15/12/2024,Reloj Inteligente,Mercado Pago,Recurrente,Tucuman,Envio Express,Pendiente,LG,676924,2,9,6,7752204,3,9977
15/12/2024,Laptop,Mercado Pago,Nuevo,Neuquen,Envio Express,Enviado,Samsung,487600,1,3,9,4205008,1,2827
15/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Buenos Aires,Envio Estandar,Cancelado,Apple,380390,4,8,9,13055201,4,3421
15/12/2024,Camara Digital,Transferencia Bancaria,Nuevo,Buenos Aires,Envio Express,Enviado,Lenovo,757251,2,9,15,21189666,5,7670
15/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Neuquen,Envio Estandar,Cancelado,LG,830486,2,3,5,7770229,6,7280
15/12/2024,Tablet,Pago Contra Entrega,Nuevo,CABA,Envio Estandar,Enviado,Sony,767283,4,14,18,53748101,2,5554
15/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Santa Fe,Recogida en Tienda,Pendiente,Lenovo,348211,2,15,14,8821590,3,4058
15/12/2024,Camara Digital,PayPal,Recurrente,Buenos Aires,Recogida en Tienda,Pendiente,Sony,489950,3,6,14,19436384,2,3426
15/12/2024,Reloj Inteligente,Transferencia Bancaria,Recurrente,CABA,Envio Estandar,Cancelado,Huawei,545217,3,15,11,17563635,5,5543
15/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Neuquen,Envio Express,Cancelado,Samsung,666277,2,12,7,8497710,4,1277
15/12/2024,Tablet,Tarjeta de Credito,Nuevo,Tucuman,Envio Express,Pendiente,Lenovo,517378,2,10,12,11198658,2,1683
15/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Tucuman,Recogida en Tienda,Cancelado,Lenovo,852237,1,9,13,9958277,1,6000
15/12/2024,Smartphone,Mercado Pago,Recurrente,Santa Fe,Envio Estandar,Entregado,Sony,212887,2,7,12,4635366,1,8845
15/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Santa Fe,Envio Estandar,Enviado,Samsung,486046,1,5,3,1261239,4,3882
15/12/2024,Auriculares,Transferencia Bancaria,Nuevo,Salta,Recogida en Tienda,Entregado,Apple,348317,4,12,4,5082008,5,4697
15/12/2024,Tablet,Tarjeta de Credito,Recurrente,Formosa,Envio Estandar,Cancelado,Apple,913613,2,6,15,23434772,1,8463
15/12/2024,Smartphone,Mercado Pago,Nuevo,Corrientes,Envio Estandar,Entregado,Apple,588734,2,4,18,20361249,2,3616
15/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Rio Negro,Envio Estandar,Cancelado,LG,165955,3,2,14,6223148,3,8477
15/12/2024,Smartphone,Transferencia Bancaria,Recurrente,Corrientes,,Cancelado,Apple,530414,2,7,3,2860402,6,3321
15/12/2024,Laptop,Mercado Pago,Nuevo,San Luis,Envio Estandar,Enviado,Apple,581213,1,14,19,9530441,5,7321
15/12/2024,Tablet,Pago Contra Entrega,Recurrente,Catamarca,Envio Estandar,Entregado,Apple,762756,4,3,20,60023616,1,2974
15/12/2024,Smartphone,Pago Contra Entrega,Recurrente,Rio Negro,Envio Express,Enviado,Sony,659284,2,1,14,15794781,6,8371
15/12/2024,Camara Digital,Mercado Pago,Nuevo,Catamarca,Recogida en Tienda,Enviado,Samsung,130644,2,8,6,1460078,5,5562
15/12/2024,Laptop,Tarjeta de Credito,Nuevo,Santa Fe,Envio Express,Entregado,Sony,524933,2,2,11,9856832,2,3104
15/12/2024,Auriculares,Mercado Pago,Recurrente,Santa Cruz,Envio Express,Entregado,Lenovo,867882,2,4,11,16985175,4,3153
15/12/2024,Auriculares,PayPal,Recurrente,Tierra del Fuego,Recogida en Tienda,Enviado,Apple,638584,3,6,2,3376587,2,5612
15/12/2024,Tablet,Tarjeta de Credito,Nuevo,Mendoza,Envio Express,Enviado,Lenovo,945702,3,6,4,9834960,4,8306
15/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Cordoba,Envio Express,Cancelado,Sony,598502,4,1,14,30161130,3,1447
15/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,La Rioja,Envio Estandar,Entregado,LG,160660,3,3,14,6199423,6,1336
15/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Tucuman,Envio Estandar,Enviado,Apple,398413,3,13,14,15717956,4,8141
15/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Buenos Aires,Recogida en Tienda,Cancelado,Sony,644558,3,10,19,31723807,2,2949
15/12/2024,Camara Digital,PayPal,Nuevo,Formosa,Recogida en Tienda,Entregado,Sony,147198,3,6,19,7362692,2,6711
15/12/2024,Smartphone,Mercado Pago,Nuevo,Santa Fe,Envio Express,Enviado,Lenovo,312094,2,14,19,11106485,4,9395
15/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Cordoba,Envio Express,Pendiente,LG,146730,4,5,2,1159365,1,6185
15/12/2024,Accesorios,Transferencia Bancaria,Recurrente,La Rioja,Envio Estandar,Enviado,Motorola,376816,4,11,4,5726963,2,4028
15/12/2024,Laptop,Mercado Pago,Nuevo,CABA,Envio Estandar,Enviado,Samsung,923558,4,3,7,24943243,3,1866
15/12/2024,Camara Digital,Transferencia Bancaria,Recurrente,Tierra del Fuego,Envio Express,Pendiente,Sony,102466,4,13,11,4087901,4,6156
15/12/2024,Tablet,Transferencia Bancaria,Nuevo,CABA,Envio Express,Enviado,Lenovo,441824,4,5,7,10892427,1,3543
15/12/2024,Smartphone,PayPal,Nuevo,Salta,Envio Express,Pendiente,Motorola,668383,3,9,10,19780268,2,2752
15/12/2024,Laptop,,Recurrente,Catamarca,Envio Express,Cancelado,Sony,734913,4,5,5,12519348,5,3046
15/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Santa Fe,Envio Estandar,Enviado,Sony,510225,2,7,9,7904834,5,2985
15/12/2024,Laptop,PayPal,Recurrente,Cordoba,Envio Estandar,Pendiente,LG,356122,2,3,15,9357046,6,6830
15/12/2024,Reloj Inteligente,PayPal,Nuevo,Santa Fe,Envio Express,Enviado,Sony,527603,4,1,6,12135574,5,1997
15/12/2024,Tablet,Transferencia Bancaria,Nuevo,Santa Cruz,Recogida en Tienda,Enviado,LG,990291,3,3,13,36441633,5,3050
15/12/2024,Auriculares,Pago Contra Entrega,Nuevo,CABA,Recogida en Tienda,Entregado,Samsung,716239,3,2,18,33207790,3,2244
15/12/2024,Tablet,Transferencia Bancaria,Recurrente,Buenos Aires,Envio Express,Enviado,Motorola,749146,2,10,2,2753495,2,1058
15/12/2024,Laptop,Transferencia Bancaria,Recurrente,Corrientes,Envio Express,Cancelado,LG,644063,2,10,19,21892990,3,2563
15/12/2024,Accesorios,Mercado Pago,Recurrente,San Luis,Recogida en Tienda,Enviado,Motorola,669920,1,1,4,2362295,3,3607
15/12/2024,Accesorios,Mercado Pago,Recurrente,Catamarca,Recogida en Tienda,Entregado,LG,168914,4,9,6,3668802,4,5295
15/12/2024,Tablet,Tarjeta de Credito,Nuevo,La Rioja,Recogida en Tienda,Pendiente,Huawei,182736,1,1,13,2351686,5,2081
15/12/2024,Tablet,Mercado Pago,Nuevo,Salta,Envio Estandar,Pendiente,Motorola,204670,2,9,17,6449706,5,8106
15/12/2024,Smartphone,Mercado Pago,Nuevo,Santa Cruz,Envio Express,Entregado,LG,406053,1,7,19,6637007,5,9215
15/12/2024,Smartphone,Transferencia Bancaria,Recurrente,Santa Cruz,Recogida en Tienda,Entregado,Lenovo,581744,3,6,2,2972999,1,9519
15/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Chaco,Recogida en Tienda,Pendiente,Motorola,998645,2,5,6,11066168,6,4809
15/12/2024,Reloj Inteligente,Pago Contra Entrega,Recurrente,Chaco,Envio Estandar,Enviado,Samsung,908403,4,5,3,10739102,6,3051
15/12/2024,Camara Digital,Mercado Pago,Nuevo,Santa Fe,Recogida en Tienda,Pendiente,Huawei,807774,4,3,14,41728035,3,6523
15/12/2024,Accesorios,PayPal,Recurrente,San Luis,Envio Express,Cancelado,Xiaomi,458622,4,6,13,21192438,5,3434
15/12/2024,Reloj Inteligente,PayPal,Nuevo,Misiones,Envio Express,Pendiente,Xiaomi,791044,4,7,9,25536839,6,3888
15/12/2024,Laptop,Tarjeta de Credito,Nuevo,Mendoza,Envio Express,Entregado,Motorola,608232,2,3,14,16099865,3,3737
16/12/2024,Reloj Inteligente,PayPal,Nuevo,CABA,Recogida en Tienda,Cancelado,LG,966461,3,9,10,27837939,1,1879
16/12/2024,Camara Digital,PayPal,Nuevo,CABA,Envio Estandar,Pendiente,Samsung,229603,1,13,3,605438,5,9309
16/12/2024,Accesorios,PayPal,Recurrente,Mendoza,Envio Express,Pendiente,Apple,305938,2,5,18,9683502,1,8883
16/12/2024,Accesorios,PayPal,Nuevo,Mendoza,Recogida en Tienda,Cancelado,LG,212237,2,6,1,369832,1,4082
16/12/2024,Tablet,Mercado Pago,Nuevo,Tucuman,Recogida en Tienda,Cancelado,Samsung,211359,3,4,18,10767973,3,1395
16/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,Mendoza,Envio Estandar,Entregado,Lenovo,767533,1,2,3,2009157,1,9286
16/12/2024,Accesorios,Transferencia Bancaria,Recurrente,CABA,Envio Estandar,Enviado,Huawei,117391,1,13,12,1320711,2,1315
16/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,CABA,Recogida en Tienda,Cancelado,Samsung,387898,3,12,7,7996108,4,8280
16/12/2024,Auriculares,Mercado Pago,Recurrente,Buenos Aires,Envio Estandar,Pendiente,Apple,367759,1,12,14,4382887,2,1607
16/12/2024,Tablet,PayPal,Nuevo,Cordoba,Envio Estandar,Pendiente,Huawei,321222,3,5,7,6282204,6,4415
16/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Neuquen,Envio Express,Cancelado,Apple,161919,2,1,15,4432361,6,7306
16/12/2024,Auriculares,PayPal,Nuevo,Buenos Aires,Envio Express,Entregado,Samsung,695354,4,5,17,40496508,3,6610
16/12/2024,Auriculares,Tarjeta de Credito,Recurrente,Mendoza,Envio Estandar,Enviado,Apple,995003,4,9,1,3473909,3,6520
16/12/2024,Tablet,PayPal,Nuevo,Mendoza,Recogida en Tienda,Entregado,Sony,143988,2,1,14,3733029,6,7677
16/12/2024,Camara Digital,PayPal,Nuevo,Tucuman,Recogida en Tienda,Cancelado,Xiaomi,371193,4,7,5,6406741,6,1188
16/12/2024,Accesorios,Mercado Pago,Recurrente,Santa Fe,Recogida en Tienda,Enviado,Samsung,853488,3,5,7,16597856,4,1110
16/12/2024,Auriculares,Pago Contra Entrega,Recurrente,Neuquen,Envio Estandar,Enviado,Sony,929523,1,15,18,14843669,5,9657
16/12/2024,Camara Digital,Mercado Pago,Nuevo,CABA,Envio Estandar,Entregado,Apple,799230,3,9,12,28310131,3,2651
16/12/2024,Reloj Inteligente,PayPal,Recurrente,Buenos Aires,Recogida en Tienda,Entregado,Samsung,151201,3,15,17,7073053,3,8182
16/12/2024,Tablet,PayPal,Nuevo,Tucuman,Envio Estandar,Cancelado,Apple,557233,3,7,4,6485412,2,3315
16/12/2024,Tablet,Tarjeta de Credito,Nuevo,Buenos Aires,Envio Estandar,Cancelado,Samsung,800573,2,5,10,14966656,1,8055
16/12/2024,Reloj Inteligente,,Nuevo,Buenos Aires,Recogida en Tienda,Pendiente,Xiaomi,410289,4,2,4,6129187,4,2748
16/12/2024,Camara Digital,Mercado Pago,Recurrente,Mendoza,Envio Express,Pendiente,Huawei,115695,1,14,11,1201578,6,3374
16/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Santa Fe,Envio Express,Pendiente,Huawei,245674,3,11,7,4415472,4,8065
16/12/2024,Reloj Inteligente,PayPal,Nuevo,Tucuman,Envio Estandar,Entregado,Apple,567763,3,2,10,16286928,5,7182
16/12/2024,Tablet,Transferencia Bancaria,Nuevo,Neuquen,Envio Estandar,Entregado,Huawei,931775,4,7,9,29843022,4,2219
16/12/2024,Auriculares,PayPal,Nuevo,Cordoba,Envio Estandar,Cancelado,Xiaomi,922345,4,8,8,29114425,1,5324
16/12/2024,Smartphone,Mercado Pago,Recurrente,Mendoza,Envio Express,Enviado,Lenovo,647777,1,3,8,4723509,6,9095
16/12/2024,Laptop,Mercado Pago,Nuevo,Tucuman,Recogida en Tienda,Cancelado,Samsung,871338,1,11,7,5618777,2,8886
16/12/2024,Auriculares,PayPal,Nuevo,Neuquen,Recogida en Tienda,Pendiente,Sony,745747,3,2,12,24457969,3,4916
16/12/2024,Auriculares,Transferencia Bancaria,Recurrente,Tucuman,Envio Estandar,Entregado,Apple,901421,4,6,14,47218299,6,6238
16/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Tucuman,Recogida en Tienda,Cancelado,Xiaomi,171700,2,12,14,4196310,1,5738
16/12/2024,Auriculares,Transferencia Bancaria,Recurrente,Mendoza,Envio Express,Entregado,Apple,507594,3,13,4,5506148,4,8806
16/12/2024,Tablet,Transferencia Bancaria,Recurrente,Tucuman,Recogida en Tienda,Cancelado,Xiaomi,185422,4,4,1,680220,4,2425
16/12/2024,Tablet,Pago Contra Entrega,Nuevo,Catamarca,Envio Estandar,Entregado,Motorola,491112,4,4,9,16321527,1,9728
16/12/2024,Accesorios,PayPal,Nuevo,Catamarca,Envio Express,Entregado,Apple,613718,2,4,18,20314979,5,4918
16/12/2024,Accesorios,Transferencia Bancaria,Recurrente,La Rioja,Envio Express,Enviado,LG,920689,4,6,14,45887371,1,9398
16/12/2024,Reloj Inteligente,Tarjeta de Credito,Nuevo,Salta,Recogida en Tienda,Pendiente,LG,489627,4,15,2,3416118,6,7186
16/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Misiones,Recogida en Tienda,Enviado,Apple,469912,4,1,20,37020568,4,7284
16/12/2024,Accesorios,Mercado Pago,Recurrente,Cordoba,Envio Express,Enviado,Sony,564493,3,13,6,9700056,4,8368
16/12/2024,Reloj Inteligente,Tarjeta de Credito,Recurrente,CABA,Envio Estandar,Entregado,Sony,137580,4,11,6,3173466,2,8096
16/12/2024,Auriculares,Transferencia Bancaria,Recurrente,La Rioja,Recogida en Tienda,Enviado,Xiaomi,278405,1,15,12,3097387,3,1420
16/12/2024,Smartphone,Transferencia Bancaria,Nuevo,Catamarca,Recogida en Tienda,Cancelado,Apple,639288,1,14,19,10706544,4,2777
16/12/2024,Smartphone,Mercado Pago,Recurrente,CABA,Envio Estandar,Pendiente,Sony,573987,1,9,9,5050765,4,8633
16/12/2024,Tablet,Pago Contra Entrega,Nuevo,Jujuy,Recogida en Tienda,Pendiente,Samsung,385227,4,1,11,14751807,1,6501
16/12/2024,Smartphone,Tarjeta de Credito,Recurrente,Salta,Envio Estandar,Entregado,Xiaomi,288920,3,11,15,11746082,5,4172
16/12/2024,Tablet,Transferencia Bancaria,Nuevo,Catamarca,Envio Express,Enviado,Xiaomi,809988,4,9,9,27438797,4,6235
16/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Santa Cruz,Envio Express,Enviado,Samsung,724184,3,13,6,12430114,5,1641
16/12/2024,Smartphone,Mercado Pago,Recurrente,Chaco,Recogida en Tienda,Cancelado,LG,872976,1,10,14,11689721,2,8821
16/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Corrientes,Envio Express,Enviado,Xiaomi,263819,2,2,8,4062269,5,4129
16/12/2024,Camara Digital,PayPal,Recurrente,San Luis,Envio Express,Pendiente,Lenovo,468205,4,6,6,9637835,2,9676
16/12/2024,Smartphone,Tarjeta de Credito,Recurrente,San Juan,Envio Express,Entregado,Lenovo,612252,2,14,1,1092578,6,4882
16/12/2024,Auriculares,Pago Contra Entrega,Nuevo,Jujuy,Envio Estandar,Cancelado,Sony,802465,1,10,8,5589369,1,9961
16/12/2024,Camara Digital,Pago Contra Entrega,Recurrente,Catamarca,Recogida en Tienda,Pendiente,Xiaomi,318951,4,13,7,7738931,6,3566
16/12/2024,Smartphone,Mercado Pago,Recurrente,Santa Fe,Envio Estandar,Cancelado,Xiaomi,902199,3,2,14,37063906,4,3934
16/12/2024,Smartphone,Pago Contra Entrega,Recurrente,La Rioja,Envio Estandar,Enviado,Motorola,809431,1,6,17,11982355,5,1510
16/12/2024,Reloj Inteligente,Transferencia Bancaria,Recurrente,Santa Fe,Envio Express,Entregado,Apple,283958,1,4,12,3175663,1,3975
16/12/2024,Camara Digital,PayPal,Nuevo,San Luis,Envio Estandar,Cancelado,Apple,607857,2,10,12,13530429,6,3084
16/12/2024,Auriculares,Mercado Pago,Recurrente,Rio Negro,Envio Express,Cancelado,Motorola,314369,4,14,14,15019661,5,2427
16/12/2024,Tablet,Transferencia Bancaria,Recurrente,San Juan,Recogida en Tienda,Entregado,LG,315224,1,1,13,3876817,1,6875
16/12/2024,Accesorios,Pago Contra Entrega,Recurrente,Neuquen,Recogida en Tienda,Enviado,Samsung,368643,1,10,10,3535526,2,1992
16/12/2024,Camara Digital,Mercado Pago,Recurrente,Rio Negro,Envio Express,Pendiente,Sony,454355,1,11,4,1718668,5,6462
16/12/2024,Auriculares,Transferencia Bancaria,Recurrente,Rio Negro,Envio Estandar,Enviado,Xiaomi,246436,4,5,6,5755506,5,3413
16/12/2024,Accesorios,Tarjeta de Credito,Nuevo,Cordoba,Recogida en Tienda,Cancelado,Apple,493570,4,14,8,14826013,6,4693
16/12/2024,Smartphone,Transferencia Bancaria,Recurrente,Jujuy,Recogida en Tienda,Pendiente,Motorola,976160,2,11,7,12116360,4,4596
16/12/2024,Accesorios,PayPal,Recurrente,Catamarca,Envio Estandar,Enviado,Huawei,132908,1,12,3,352352,1,4696
16/12/2024,Tablet,Tarjeta de Credito,Nuevo,San Luis,Envio Express,Entregado,Huawei,989475,3,2,6,16603730,6,1711
16/12/2024,Camara Digital,Tarjeta de Credito,Recurrente,Cordoba,Envio Estandar,Pendiente,Motorola,256808,1,10,8,1791412,6,6085
16/12/2024,Auriculares,Transferencia Bancaria,Recurrente,San Luis,Envio Express,Pendiente,LG,639723,2,15,3,3337513,6,7339
16/12/2024,Reloj Inteligente,Transferencia Bancaria,Nuevo,Rio Negro,Envio Express,Entregado,Samsung,956099,2,13,7,11421789,6,3602
16/12/2024,Smartphone,Tarjeta de Credito,Nuevo,Santa Cruz,Envio Estandar,Enviado,LG,770730,2,11,12,17454022,5,4996
16/12/2024,Laptop,Transferencia Bancaria,Nuevo,Misiones,Envio Estandar,Cancelado,Samsung,719538,3,3,15,31847263,1,1080
16/12/2024,Auriculares,Mercado Pago,Recurrente,San Juan,Envio Express,Enviado,LG,876180,4,14,18,59537085,4,8845
16/12/2024,Camara Digital,Tarjeta de Credito,Nuevo,San Juan,Recogida en Tienda,Cancelado,Xiaomi,868922,2,4,1,1608831,4,7883
16/12/2024,Tablet,Transferencia Bancaria,Nuevo,La Rioja,Recogida en Tienda,Entregado,LG,169380,1,11,18,2707939,1,4844
16/12/2024,Auriculares,PayPal,Nuevo,Santa Cruz,Recogida en Tienda,Cancelado,Samsung,388218,2,15,14,10493900,6,2315
16/12/2024,Accesorios,Pago Contra Entrega,Nuevo,Neuquen,Envio Express,Entregado,LG,796619,4,12,17,48582786,4,9197
16/12/2024,Accesorios,Tarjeta de Credito,Recurrente,Corrientes,Recogida en Tienda,Entregado,Samsung,123614,1,13,11,1339019,2,3893
16/12/2024,Laptop,Mercado Pago,Recurrente,Rio Negro,Envio Estandar,Pendiente,Lenovo,393780,2,11,16,12298295,1,9001
16/12/2024,Tablet,Pago Contra Entrega,Recurrente,CABA,Envio Estandar,Enviado,Lenovo,300217,4,4,16,18097800,2,7732
16/12/2024,Auriculares,PayPal,Recurrente,Tucuman,Envio Express,Pendiente,Sony,550120,3,8,1,1532006,1,2573
16/12/2024,Tablet,Pago Contra Entrega,Recurrente,Santa Fe,Recogida en Tienda,Pendiente,Sony,470935,1,15,7,2810316,3,7829
16/12/2024,Reloj Inteligente,PayPal,Recurrente,Mendoza,Envio Estandar,Entregado,Xiaomi,194250,2,5,19,6986880,1,3965
17/12/2024,Camara Digital,Transferencia Bancaria,Nuevo,Buenos Aires,Envio Estandar,Pendiente,LG,613770,4,13,1,2383658,3,5310
17/12/2024,Tablet,Pago Contra Entrega,Nuevo,Tucuman,Envio Estandar,Entregado,Lenovo,984710,1,14,19,16112726,5,7682
17/12/2024,Reloj Inteligente,Mercado Pago,Nuevo,Neuquen,Envio Estandar,Enviado,Sony,112633,3,7,14,4285060,2,2563
17/12/2024,Auriculares,PayPal,Recurrente,Buenos Aires,Envio Estandar,Enviado,Samsung,560234,3,15,1,1552887,1,7438
17/12/2024,Smartphone,PayPal,Recurrente,Tucuman,Envio Estandar,Pendiente,Xiaomi,312193,1,1,6,1827771,2,6470
17/12/2024,Smartphone,Mercado Pago,Nuevo,Buenos Aires,Envio Estandar,Cancelado,Lenovo,987965,2,13,13,22042478,4,7536
17/12/2024,Reloj Inteligente,PayPal,Nuevo,Tucuman,Envio Express,Cancelado,Lenovo,368949,3,15,5,4826014,4,9302
