Fecha;Producto;Metodo de pago;Tipo de Cliente;Region;Metodo de Envio;Estado del Pedido;Marca;Precio Total (ARS);Cantidad de Productos;Descuento Aplicado (%);Cantidad de Pedidos;Monto Pagado (ARS);Tiempo de Envio;Valor del Envio (ARS)
6/12/2024;Laptop;Mercado Pago;Nuevo;Salta;Envio Estandar;Entregado;Lenovo;278819;3;12,04;20;14.715.172;3;8.650
15/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Rio Negro;Envio Express;Enviado;Sony;659284;2;14,44;14;15.794.781;6;8.371
15/12/2024;Camara Digital;Mercado Pago;Nuevo;Catamarca;Recogida en Tienda;Enviado;Samsung;130644;2;6,87;6;1.460.078;5;5.562
15/12/2024;Laptop;Tarjeta de Credito;Nuevo;Santa Fe;Envio Express;Entregado;Sony;524933;2;14,65;11;9.856.832;2;3.104
27/12/2024;Laptop;Transferencia Bancaria;Nuevo;Santa Cruz;Recogida en Tienda;Pendiente;Apple;962454;1;9,88;20;17.347.896;2;3.555
25/12/2024;Tablet;Mercado Pago;Recurrente;Catamarca;Envio Express;Pendiente;Huawei;177455;2;2,35;6;2.079.412;1;5.959
25/12/2024;Camara Digital;Mercado Pago;Nuevo;Tucuman;Envio Estandar;Cancelado;Sony;726217;3;13,66;18;33.858.461;5;5.574
28/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Salta;Envio Express;Enviado;Xiaomi;558950;2;6,44;13;13.596.265;5;3.221
30/12/2024;Auriculares;PayPal;Nuevo;Cordoba;Recogida en Tienda;Cancelado;Xiaomi;944060;1;1,12;1;933.512;5;1.424
4/12/2024;Tablet;PayPal;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;LG;671940;2;11,04;20;23.910.852;6;5.128
17/12/2024;Smartphone;PayPal;Nuevo;Buenos Aires;Envio Express;Enviado;Lenovo;656401;4;2,61;4;10.228.279;2;8.359
12/12/2024;Laptop;Mercado Pago;Nuevo;Neuquen;Envio Express;Entregado;Apple;590690;2;7,76;15;16.345.816;2;8.211
16/12/2024;Accesorios;Mercado Pago;Recurrente;Cordoba;Envio Express;Enviado;Sony;564493;3;4,54;6;9.700.056;4;8.368
16/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;CABA;Envio Estandar;Entregado;Sony;137580;4;3,89;6;3.173.466;2;8.096
16/12/2024;Auriculares;Transferencia Bancaria;Recurrente;La Rioja;Recogida en Tienda;Enviado;Xiaomi;278405;1;7,29;12;3.097.387;3;1.420
4/12/2024;Camara Digital;Tarjeta de Credito;Nuevo;La Rioja;Envio Express;Enviado;LG;984545;2;14,8;18;30.196.607;1;5.455
16/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Catamarca;Recogida en Tienda;Cancelado;Apple;639288;1;11,85;19;10.706.544;4;2.777
10/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Tucuman;Envio Estandar;Enviado;Apple;775001;3;3,63;10;22.405.311;4;3.918
4/12/2024;Camara Digital;Tarjeta de Credito;Nuevo;Buenos Aires;Recogida en Tienda;Entregado;Xiaomi;986117;4;13,44;1;3.414.214;5;9.264
23/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Tucuman;Recogida en Tienda;Pendiente;Xiaomi;338120;3;8,81;3;2.774.893;4;5.966
19/12/2024;Accesorios;Mercado Pago;Nuevo;Mendoza;Recogida en Tienda;Enviado;Xiaomi;729293;4;6,96;11;29.855.090;2;7.912
10/12/2024;Laptop;PayPal;Recurrente;Santa Fe;Recogida en Tienda;Pendiente;Apple;442327;2;6,63;8;6.608.132;6;4.143
22/12/2024;Tablet;Mercado Pago;Nuevo;Rio Negro;Recogida en Tienda;Cancelado;Lenovo;566864;1;3,61;19;10.381.866;4;1.250
28/12/2024;Tablet;Pago Contra Entrega;Recurrente;Santa Cruz;Recogida en Tienda;Pendiente;LG;668966;2;2,63;11;14.330.011;2;3.250
31/12/2024;Accesorios;Tarjeta de Credito;Nuevo;La Rioja;Recogida en Tienda;Entregado;Lenovo;166071;2;8,34;16;4.871.195;6;3.728
14/12/2024;Accesorios;Tarjeta de Credito;Nuevo;CABA;Recogida en Tienda;Entregado;Huawei;337100;3;13,46;1;875.155;1;4.019
3/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;La Rioja;Envio Estandar;Enviado;Apple;423127;2;11,92;7;5.217.742;1;3.207
1/12/2024;Laptop;PayPal;Recurrente;Neuquen;Envio Express;Pendiente;Lenovo;328098;3;10,75;19;16.691.494;2;9.151
19/12/2024;Laptop;Mercado Pago;Recurrente;La Rioja;Recogida en Tienda;Enviado;Samsung;330593;1;1,17;19;6.207.497;3;1.224
9/12/2024;Smartphone;Tarjeta de Credito;Recurrente;San Luis;Recogida en Tienda;Enviado;Sony;277045;2;10,21;1;497.499;6;7.642
24/12/2024;Laptop;Tarjeta de Credito;Recurrente;La Rioja;Envio Estandar;Entregado;Apple;598187;2;9,97;17;18.311.505;1;1.133
31/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Formosa;Envio Estandar;Cancelado;Sony;808043;4;10,35;10;28.977.306;4;4.426
12/12/2024;Camara Digital;Mercado Pago;Nuevo;Santa Fe;Envio Estandar;Entregado;Sony;537481;2;14,43;5;4.599.000;2;3.877
24/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Salta;Envio Express;Enviado;Motorola;476311;3;12,65;16;19.970.180;6;4.308
25/12/2024;Laptop;Transferencia Bancaria;Recurrente;Buenos Aires;Envio Express;Enviado;LG;295896;1;12,58;6;1.552.006;3;5.609
14/12/2024;Auriculares;Mercado Pago;Nuevo;Jujuy;Envio Express;Enviado;Apple;561066;4;14,53;3;5.754.333;1;5.645
12/12/2024;Laptop;Transferencia Bancaria;Recurrente;Buenos Aires;Recogida en Tienda;Pendiente;LG;716448;3;11,74;8;15.176.683;6;7.434
30/12/2024;Laptop;Tarjeta de Credito;Nuevo;Jujuy;Envio Estandar;Entregado;LG;469480;1;7,67;15;6.501.802;6;5.422
25/12/2024;Auriculares;Mercado Pago;Recurrente;Mendoza;Envio Express;Enviado;Sony;549908;4;4,45;2;4.203.417;1;1.527
28/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Formosa;Envio Express;Cancelado;LG;921434;4;4,87;7;24.543.186;5;5.995
29/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Santa Fe;Envio Estandar;Entregado;Lenovo;863562;3;3,96;20;49.762.349;4;1.679
31/12/2024;Auriculares;PayPal;Nuevo;Chaco;Recogida en Tienda;Pendiente;Huawei;464683;1;9,66;9;3.777.970;3;1.386
11/12/2024;Accesorios;Mercado Pago;Recurrente;Rio Negro;Envio Estandar;Pendiente;Lenovo;197367;1;14,88;6;1.007.960;1;5.713
19/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;San Luis;Envio Estandar;Entregado;Samsung;960563;2;3,09;4;7.447.034;4;9.182
12/12/2024;Accesorios;Mercado Pago;Nuevo;Tierra del Fuego;Envio Estandar;Cancelado;Lenovo;486251;4;13,91;8;13.396.016;1;1.034
10/12/2024;Tablet;Mercado Pago;Recurrente;Formosa;Envio Express;Pendiente;Lenovo;866054;4;12,31;19;57.720.097;2;5.539
9/12/2024;Laptop;Mercado Pago;Nuevo;Tierra del Fuego;Envio Estandar;Enviado;Huawei;451829;3;13,96;11;12.829.375;3;2.474
27/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Santa Cruz;Recogida en Tienda;Enviado;Lenovo;382814;2;2,21;3;2.246.010;1;5.827
17/12/2024;Accesorios;PayPal;Recurrente;Salta;Envio Estandar;Cancelado;Huawei;553862;3;10,01;20;29.905.636;6;4.158
17/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;Catamarca;Envio Estandar;Entregado;Huawei;828716;3;3,16;15;36.113.606;3;9.621
27/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Neuquen;Envio Express;Enviado;Motorola;970572;4;5,19;16;58.895.611;6;9.804
22/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Santa Fe;Envio Express;Pendiente;Huawei;773001;2;8,4;15;21.242.946;2;1.624
23/12/2024;Camara Digital;Pago Contra Entrega;Nuevo;Salta;Envio Express;Pendiente;Xiaomi;466938;4;3,34;8;14.442.686;2;2.276
23/12/2024;Tablet;Mercado Pago;Recurrente;Mendoza;Recogida en Tienda;Entregado;Xiaomi;352434;4;10,73;3;3.775.414;4;1.236
6/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Misiones;Envio Estandar;Cancelado;Xiaomi;868793;1;10,52;8;6.219.458;5;3.357
31/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Formosa;Recogida en Tienda;Pendiente;Lenovo;593285;4;1,01;11;25.839.901;2;8.641
15/12/2024;Auriculares;Mercado Pago;Recurrente;Santa Cruz;Envio Express;Entregado;Lenovo;867882;2;11,04;11;16.985.175;4;3.153
30/12/2024;Camara Digital;PayPal;Nuevo;La Rioja;Envio Express;Cancelado;Motorola;967496;2;3,83;12;22.329.749;2;1.614
23/12/2024;Auriculares;Tarjeta de Credito;Recurrente;Salta;Recogida en Tienda;Pendiente;Sony;899937;3;9,94;8;19.452.624;2;6.005
18/12/2024;Laptop;Tarjeta de Credito;Recurrente;Catamarca;Envio Estandar;Entregado;Xiaomi;940409;1;7,44;7;6.092.825;3;7.424
15/12/2024;Auriculares;PayPal;Recurrente;Tierra del Fuego;Recogida en Tienda;Enviado;Apple;638584;3;11,87;2;3.376.587;2;5.612
1/12/2024;Camara Digital;PayPal;Recurrente;Chaco;Envio Estandar;Enviado;Huawei;295505;3;9,63;15;12.017.716;5;5.528
1/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;San Juan;Envio Estandar;Pendiente;Xiaomi;898692;2;4,29;7;12.042.281;2;5.224
4/12/2024;Auriculares;Pago Contra Entrega;Nuevo;Tierra del Fuego;Envio Express;Enviado;Sony;718792;3;11,22;12;22.973.011;4;1.798
5/12/2024;Auriculares;PayPal;Nuevo;Corrientes;Envio Express;Enviado;Samsung;356671;3;2;18;18.874.506;1;1.279
29/12/2024;Tablet;Tarjeta de Credito;Nuevo;Corrientes;Recogida en Tienda;Pendiente;LG;308212;4;14,1;3;3.177.219;3;2.079
28/12/2024;Laptop;Tarjeta de Credito;Recurrente;Mendoza;Envio Estandar;Enviado;LG;736198;3;5,72;7;14.575.827;3;8.058
18/12/2024;Accesorios;Transferencia Bancaria;Nuevo;La Rioja;Recogida en Tienda;Entregado;Sony;718165;1;9,78;15;9.719.301;6;1.919
10/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Formosa;Envio Express;Entregado;Samsung;401262;3;8,8;1;1.097.819;4;9.259
20/12/2024;Laptop;Mercado Pago;Nuevo;Santa Cruz;Envio Express;Enviado;Samsung;499707;1;10,12;19;8.533.260;3;7.528
28/12/2024;Tablet;Tarjeta de Credito;Nuevo;Chaco;Recogida en Tienda;Pendiente;LG;802224;4;2,72;20;62.432.070;4;8.379
18/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Formosa;Recogida en Tienda;Entregado;Sony;694795;4;11,46;8;19.686.431;6;3.766
5/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;CABA;Recogida en Tienda;Entregado;Motorola;213551;4;14,79;1;727.908;5;2.754
14/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Santa Cruz;Envio Express;Cancelado;LG;812241;4;5,92;17;51.964.806;3;1.315
8/12/2024;Accesorios;Tarjeta de Credito;Recurrente;CABA;Envio Estandar;Entregado;Huawei;192468;2;2,08;14;5.277.094;1;6.418
10/12/2024;Tablet;Mercado Pago;Nuevo;Cordoba;Envio Estandar;Cancelado;Sony;720992;4;7,41;11;29.373.063;1;8.829
26/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Mendoza;Envio Estandar;Enviado;LG;300732;1;13,63;11;2.857.164;4;1.330
12/12/2024;Tablet;PayPal;Nuevo;Santa Cruz;Envio Express;Cancelado;Sony;348473;4;2,12;19;25.923.638;1;5.047
28/12/2024;Smartphone;Pago Contra Entrega;Nuevo;Misiones;Recogida en Tienda;Entregado;Apple;933709;2;8,09;11;18.879.843;1;3.789
30/12/2024;Laptop;Mercado Pago;Recurrente;Jujuy;Envio Estandar;Cancelado;Lenovo;394076;2;3,07;12;9.167.292;5;7.983
16/12/2024;Smartphone;Mercado Pago;Recurrente;CABA;Envio Estandar;Pendiente;Sony;573987;1;2,23;9;5.050.765;4;8.633
9/12/2024;Laptop;Transferencia Bancaria;Nuevo;Salta;Envio Estandar;Enviado;LG;336743;4;11,6;2;2.381.368;2;1.827
8/12/2024;Accesorios;Tarjeta de Credito;Recurrente;San Luis;Envio Estandar;Cancelado;Sony;281280;4;14,29;3;2.893.010;5;3.825
30/12/2024;Auriculares;Tarjeta de Credito;Nuevo;Tierra del Fuego;Envio Estandar;Entregado;Xiaomi;825797;1;4,53;18;14.191.484;6;1.524
27/12/2024;Accesorios;Tarjeta de Credito;Nuevo;La Rioja;Envio Express;Cancelado;Xiaomi;363879;2;9,7;7;4.600.178;2;4.721
20/12/2024;Tablet;Pago Contra Entrega;Recurrente;Corrientes;Recogida en Tienda;Entregado;Lenovo;147141;1;7,86;11;1.491.295;6;8.361
21/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Salta;Envio Estandar;Cancelado;Samsung;932322;2;6,98;18;31.220.316;5;8.347
10/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Corrientes;Envio Estandar;Pendiente;Samsung;672343;4;9,85;19;46.062.521;4;7.428
28/12/2024;Camara Digital;Mercado Pago;Recurrente;Misiones;Recogida en Tienda;Entregado;Lenovo;822126;1;9,94;10;7.403.718;1;4.294
21/12/2024;Laptop;Transferencia Bancaria;Nuevo;CABA;Envio Express;Entregado;Samsung;110476;4;4,2;17;7.196.838;5;4.701
7/12/2024;Tablet;PayPal;Recurrente;Buenos Aires;Envio Estandar;Pendiente;LG;392552;4;5,59;6;8.894.621;2;5.960
20/12/2024;Reloj Inteligente;Tarjeta de Credito;Nuevo;Buenos Aires;Envio Estandar;Enviado;Apple;350738;3;6,33;15;14.783.523;2;4.148
24/12/2024;Auriculares;Mercado Pago;Nuevo;La Rioja;Envio Estandar;Pendiente;Samsung;197553;2;11,19;16;5.614.455;6;2.380
27/12/2024;Tablet;Pago Contra Entrega;Nuevo;CABA;Recogida en Tienda;Enviado;Samsung;369226;3;6,61;20;20.688.421;5;3.243
15/12/2024;Tablet;Tarjeta de Credito;Nuevo;Mendoza;Envio Express;Enviado;Lenovo;945702;3;13,34;4;9.834.960;4;8.306
11/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Santa Fe;Envio Express;Enviado;Lenovo;494526;4;9,88;19;33.870.935;5;1.665
15/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Cordoba;Envio Express;Cancelado;Sony;598502;4;10,01;14;30.161.130;3;1.447
9/12/2024;Smartphone;Mercado Pago;Recurrente;Santa Cruz;Recogida en Tienda;Entregado;Samsung;857069;2;14,52;5;7.325.802;3;5.833
24/12/2024;Auriculares;Mercado Pago;Nuevo;Formosa;Envio Estandar;Pendiente;Samsung;905176;1;9,53;10;8.189.150;4;2.065
5/12/2024;Smartphone;Mercado Pago;Nuevo;Corrientes;Recogida en Tienda;Pendiente;Apple;939909;2;6,33;17;29.934.460;6;6.954
2/12/2024;Accesorios;PayPal;Nuevo;Cordoba;Recogida en Tienda;Entregado;Samsung;427248;1;4,84;2;813.180;2;7.386
7/12/2024;Accesorios;Transferencia Bancaria;Recurrente;Formosa;Envio Estandar;Pendiente;LG;956666;3;8,99;18;47.013.647;1;4.135
17/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Huawei;947245;4;5,1;9;32.360.351;5;3.108
24/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Salta;Envio Estandar;Entregado;Huawei;980486;2;9,6;2;3.545.256;5;1.956
25/12/2024;Laptop;Tarjeta de Credito;Nuevo;Rio Negro;Recogida en Tienda;Pendiente;Motorola;193102;1;13,96;19;3.156.615;2;4.734
19/12/2024;Laptop;Tarjeta de Credito;Recurrente;Buenos Aires;Envio Express;Cancelado;Xiaomi;337352;3;1,21;3;2.999.364;2;4.988
1/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Buenos Aires;Envio Express;Pendiente;Motorola;829989;3;7,44;3;6.914.028;2;7.359
9/12/2024;Smartphone;Pago Contra Entrega;Recurrente;San Juan;Recogida en Tienda;Enviado;LG;976116;3;12,57;19;48.646.404;5;8.649
8/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Neuquen;Recogida en Tienda;Cancelado;Huawei;147855;1;10,11;17;2.259.534;1;3.271
24/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Salta;Recogida en Tienda;Pendiente;Huawei;302587;4;9,72;8;8.742.016;3;1.290
18/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Catamarca;Recogida en Tienda;Pendiente;Lenovo;923726;4;9,29;6;20.109.258;3;5.624
7/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Tucuman;Envio Estandar;Pendiente;Xiaomi;675228;4;11,35;17;40.704.906;1;3.991
28/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Rio Negro;Envio Estandar;Enviado;Lenovo;923898;2;8,5;13;21.978.815;4;1.444
9/12/2024;Camara Digital;PayPal;Nuevo;CABA;Envio Estandar;Cancelado;Motorola;382028;3;12,96;6;5.985.564;2;7.300
25/12/2024;Smartphone;Mercado Pago;Recurrente;Buenos Aires;Envio Estandar;Pendiente;Samsung;550185;3;14,56;20;28.206.069;2;8.957
30/12/2024;Accesorios;Transferencia Bancaria;Recurrente;Formosa;Envio Express;Cancelado;Lenovo;520434;3;10,14;1;1.403.046;5;2.560
19/12/2024;Camara Digital;Transferencia Bancaria;Recurrente;Formosa;Envio Estandar;Entregado;Xiaomi;882949;4;8,68;11;35.477.777;6;1.469
14/12/2024;Tablet;Mercado Pago;Nuevo;Jujuy;Envio Express;Enviado;Lenovo;817628;4;1,61;18;57.922.992;3;4.587
11/12/2024;Auriculares;Tarjeta de Credito;Nuevo;Chaco;Recogida en Tienda;Entregado;Samsung;581355;4;3,78;5;11.187.491;3;9.302
11/12/2024;Auriculares;Mercado Pago;Nuevo;Corrientes;Recogida en Tienda;Cancelado;Motorola;324430;3;1,99;2;1.907.871;1;5.912
18/12/2024;Camara Digital;PayPal;Recurrente;San Luis;Recogida en Tienda;Entregado;Samsung;151263;3;9,68;12;4.918.140;3;1.531
8/12/2024;Smartphone;Transferencia Bancaria;Nuevo;Neuquen;Envio Estandar;Pendiente;Lenovo;975503;2;3,51;14;26.355.331;3;7.212
15/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;La Rioja;Envio Estandar;Entregado;LG;160660;3;8,13;14;6.199.423;6;1.336
16/12/2024;Tablet;Pago Contra Entrega;Nuevo;Jujuy;Recogida en Tienda;Pendiente;Samsung;385227;4;12,97;11;14.751.807;1;6.501
25/12/2024;Reloj Inteligente;Pago Contra Entrega;Nuevo;Mendoza;Envio Express;Cancelado;Apple;355961;1;9,6;1;321.788;5;7.362
4/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Misiones;Recogida en Tienda;Pendiente;Xiaomi;131187;2;10,74;6;1.405.214;1;7.826
31/12/2024;Tablet;Pago Contra Entrega;Recurrente;La Rioja;Envio Estandar;Pendiente;Huawei;340023;2;9,95;7;4.286.590;6;6.805
20/12/2024;Accesorios;Pago Contra Entrega;Nuevo;Tucuman;Recogida en Tienda;Cancelado;Samsung;289386;3;2,55;14;11.844.057;5;5.540
31/12/2024;Reloj Inteligente;Transferencia Bancaria;Recurrente;Neuquen;Envio Express;Entregado;Xiaomi;394588;1;1,75;18;6.978.627;4;4.965
28/12/2024;Tablet;Tarjeta de Credito;Recurrente;Santa Cruz;Envio Express;Pendiente;Motorola;747726;2;9,22;15;20.363.953;3;9.091
30/12/2024;Tablet;Pago Contra Entrega;Recurrente;Misiones;Envio Estandar;Cancelado;LG;219364;3;14,89;7;3.920.808;4;2.889
23/12/2024;Smartphone;PayPal;Recurrente;Santa Fe;Recogida en Tienda;Cancelado;Apple;241973;3;11,45;16;10.285.096;1;7.864
5/12/2024;Reloj Inteligente;Tarjeta de Credito;Recurrente;Buenos Aires;Envio Express;Pendiente;Motorola;496055;4;1,09;5;9.812.821;3;9.941
15/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Tucuman;Envio Estandar;Enviado;Apple;398413;3;6,07;14;15.717.956;4;8.141
23/12/2024;Reloj Inteligente;Mercado Pago;Nuevo;Santa Fe;Envio Express;Entregado;Huawei;307846;4;10,39;16;17.655.803;4;6.352
31/12/2024;Smartphone;Mercado Pago;Nuevo;Formosa;Envio Estandar;Cancelado;Apple;550792;3;2,35;10;16.135.390;3;4.152
21/12/2024;Smartphone;Pago Contra Entrega;Recurrente;La Rioja;Envio Estandar;Entregado;Huawei;699478;3;7,86;3;5.800.330;6;7.980
9/12/2024;Smartphone;PayPal;Recurrente;Corrientes;Envio Express;Entregado;LG;242802;4;6,37;10;9.093.049;5;4.041
8/12/2024;Accesorios;Tarjeta de Credito;Recurrente;Jujuy;Envio Express;Entregado;Xiaomi;741633;3;14,54;10;19.013.790;1;6.727
1/12/2024;Smartphone;PayPal;Recurrente;Santa Cruz;Recogida en Tienda;Pendiente;Lenovo;480358;3;1,14;10;14.246.219;3;6.562
29/12/2024;Smartphone;Transferencia Bancaria;Nuevo;San Juan;Envio Express;Pendiente;Lenovo;750984;1;14,29;13;8.367.955;2;3.164
31/12/2024;Tablet;Pago Contra Entrega;Recurrente;Jujuy;Recogida en Tienda;Pendiente;Samsung;832563;3;12,85;1;2.176.804;6;9.568
25/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Cordoba;Envio Estandar;Cancelado;Xiaomi;721017;4;6,56;10;26.948.806;6;9.948
15/12/2024;Smartphone;Tarjeta de Credito;Nuevo;Buenos Aires;Recogida en Tienda;Cancelado;Sony;644558;3;13,65;19;31.723.807;2;2.949
13/12/2024;Smartphone;Mercado Pago;Recurrente;Santa Fe;Envio Express;Entregado;Motorola;542845;1;11,14;17;8.200.751;5;3.972
26/12/2024;Accesorios;Mercado Pago;Nuevo;Misiones;Envio Estandar;Entregado;Motorola;191907;1;14,58;15;2.458.820;1;8.162
27/12/2024;Auriculares;Tarjeta de Credito;Recurrente;San Luis;Envio Express;Pendiente;Lenovo;848562;2;2,69;19;31.379.484;5;3.005
16/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Salta;Envio Estandar;Entregado;Xiaomi;288920;3;9,66;15;11.746.082;5;4.172
24/12/2024;Camara Digital;Transferencia Bancaria;Nuevo;Tierra del Fuego;Envio Estandar;Entregado;Samsung;604652;1;10,6;13;7.027.215;1;1.534
17/12/2024;Reloj Inteligente;Pago Contra Entrega;Recurrente;Formosa;Recogida en Tienda;Entregado;Samsung;232367;4;13,54;6;4.821.766;4;2.929
17/12/2024;Camara Digital;Mercado Pago;Recurrente;Formosa;Envio Express;Pendiente;Lenovo;874242;3;9,93;4;9.448.801;4;9.237
6/12/2024;Laptop;PayPal;Recurrente;Catamarca;Envio Estandar;Cancelado;Sony;556784;2;11,27;16;15.809.348;4;1.528
24/12/2024;Reloj Inteligente;PayPal;Recurrente;CABA;Recogida en Tienda;Pendiente;Motorola;181654;2;10,84;14;4.535.165;3;8.961
21/12/2024;Reloj Inteligente;PayPal;Nuevo;Cordoba;Recogida en Tienda;Cancelado;Lenovo;296677;1;13,92;14;3.575.380;6;9.509
18/12/2024;Auriculares;Transferencia Bancaria;Nuevo;Formosa;Envio Express;Pendiente;Samsung;956138;1;1,83;14;13.141.147;2;4.458
26/12/2024;Auriculares;Mercado Pago;Nuevo;Chaco;Envio Express;Pendiente;Samsung;880639;3;14,09;9;20.427.518;6;8.906
8/12/2024;Smartphone;Mercado Pago;Recurrente;CABA;Envio Estandar;Cancelado;Samsung;612645;1;4,57;7;4.092.524;5;1.662
6/12/2024;Tablet;Tarjeta de Credito;Nuevo;Tierra del Fuego;Recogida en Tienda;Pendiente;Samsung;441134;2;5,87;18;14.949.087;4;9.182
20/12/2024;Laptop;Tarjeta de Credito;Nuevo;San Juan;Recogida en Tienda;Pendiente;Lenovo;847847;4;11,43;7;21.026.642;6;6.443
16/12/2024;Tablet;Transferencia Bancaria;Nuevo;Catamarca;Envio Express;Enviado;Xiaomi;809988;4;5,9;9;27.438.797;4;6.235
4/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Tucuman;Envio Express;Cancelado;Lenovo;340195;3;2,78;17;16.868.022;2;7.546
5/12/2024;Camara Digital;Tarjeta de Credito;Recurrente;Santa Cruz;Recogida en Tienda;Entregado;Apple;920057;3;4,6;9;23.697.818;1;9.776
25/12/2024;Tablet;Transferencia Bancaria;Recurrente;Neuquen;Envio Estandar;Enviado;Motorola;177513;3;8,23;17;8.307.735;4;2.283
27/12/2024;Tablet;PayPal;Nuevo;Tierra del Fuego;Recogida en Tienda;Entregado;LG;371672;3;14,88;7;6.644.074;6;8.630
4/12/2024;Camara Digital;Mercado Pago;Recurrente;Mendoza;Envio Estandar;Entregado;Xiaomi;138738;2;4,58;12;3.177.140;6;7.409
28/12/2024;Laptop;Transferencia Bancaria;Recurrente;Neuquen;Envio Estandar;Pendiente;Apple;649387;2;8,28;2;2.382.492;5;1.217
10/12/2024;Reloj Inteligente;Transferencia Bancaria;Nuevo;Buenos Aires;Recogida en Tienda;Entregado;Sony;111026;3;5,93;5;1.566.566;5;2.205
17/12/2024;Accesorios;Tarjeta de Credito;Nuevo;Jujuy;Recogida en Tienda;Pendiente;Motorola;640003;2;4,82;19;23.147.788;6;2.054
22/12/2024;Smartphone;Pago Contra Entrega;Recurrente;Santa Fe;Envio Estandar;Pendiente;Xiaomi;914387;1;3,59;9;7.934.250;5;9.178
2/12/2024;Tablet;Mercado Pago;Nuevo;Santa Cruz;Envio Express;Cancelado;Samsung;802723;2;13,74;2;2.769.813;6;4.169
15/12/2024;Camara Digital;PayPal;Nuevo;Formosa;Recogida en Tienda;Entregado;Sony;147198;3;12,25;19;7.362.692;2;6.711
27/12/2024;Tablet;Transferencia Bancaria;Recurrente;Catamarca;Envio Estandar;Entregado;Lenovo;652320;2;1,52;14;17.986.597;5;6.171
14/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;Chaco;Envio Estandar;Enviado;Xiaomi;404606;1;12,61;2;707.206;2;7.012
21/12/2024;Laptop;Tarjeta de Credito;Nuevo;Neuquen;Recogida en Tienda;Entregado;Samsung;622105;1;1,92;7;4.271.179;2;6.872
1/12/2024;Camara Digital;PayPal;Recurrente;Formosa;Envio Estandar;Entregado;Lenovo;114303;3;11,28;9;2.738.014;4;1.962
16/12/2024;Camara Digital;Pago Contra Entrega;Recurrente;Santa Cruz;Envio Express;Enviado;Samsung;724184;3;4,64;6;12.430.114;5;1.641
29/12/2024;Smartphone;Tarjeta de Credito;Recurrente;Salta;Recogida en Tienda;Pendiente;Sony;810756;4;5,64;3;9.180.152;5;3.753
8/12/2024;Smartphone;Mercado Pago;Recurrente;Rio Negro;Envio Express;Entregado;Lenovo;912685;2;14,15;10;15.670.676;4;7.045
22/12/2024;Laptop;Tarjeta de Credito;Nuevo;Rio Negro;Envio Express;Enviado;Xiaomi;639950;4;8,15;3;7.053.866;6;8.339
16/12/2024;Smartphone;Mercado Pago;Recurrente;Chaco;Recogida en Tienda;Cancelado;LG;872976;1;4,35;14;11.689.721;2;8.821
8/12/2024;Reloj Inteligente;Mercado Pago;Recurrente;CABA;Recogida en Tienda;Pendiente;Lenovo;640409;1;11,12;9;5.122.647;5;6.465
